txn_id,user_id,device_id,merchant_id,amount,is_fraud,ts,city
T391,U125,D10,M49,2050,0,2025-01-28T04:07:29,Hyderabad
T392,U82,D8,M98,4344,0,2025-01-24T20:42:54,Delhi
T393,U189,D6,M79,499,0,2025-01-24T08:06:51,Hyderabad
T394,U102,D39,M16,2248,0,2025-01-19T17:55:15,Chennai
T395,U51,D92,M51,519,0,2025-01-05T22:43:07,Hyderabad
T396,U177,D62,M62,867,0,2025-01-18T21:03:33,Delhi
T397,U154,D91,M85,1649,0,2025-01-29T10:14:30,Chennai
T398,U85,D4,M54,4581,0,2025-01-11T17:37:40,Mumbai
T399,U78,D20,M9,1000,0,2025-01-15T20:19:49,Delhi
T400,U180,D81,M44,771,0,2025-01-13T20:03:24,Hyderabad
T401,U187,D10,M62,2455,0,2025-01-16T15:35:44,Hyderabad
T402,U116,D25,M67,645,0,2025-01-22T04:38:14,Hyderabad
T403,U81,D98,M92,1559,0,2025-01-16T14:30:07,Delhi
T404,U41,D20,M41,2544,0,2025-01-23T23:39:17,Delhi
T405,U191,D16,M8,524,0,2025-01-13T18:05:28,Delhi
T406,U59,D47,M28,1220,0,2025-01-15T09:38:09,Mumbai
T407,U187,D20,M27,814,0,2025-01-17T22:07:53,Chennai
T408,U7,D58,M85,2347,0,2025-01-09T15:52:01,Delhi
T409,U86,D87,M44,2248,0,2025-01-13T05:14:35,Hyderabad
T410,U42,D0,M50,507,0,2025-01-06T15:25:10,Chennai
T411,U16,D4,M19,4427,0,2025-01-20T08:57:59,Mumbai
T412,U109,D99,M10,4631,0,2025-01-02T15:13:34,Chennai
T413,U27,D50,M57,872,0,2025-01-12T19:41:58,Mumbai
T414,U95,D7,M63,1673,0,2025-01-23T16:25:25,Chennai
T415,U111,D91,M80,1346,0,2025-01-07T23:31:43,Hyderabad
T416,U152,D72,M65,3093,0,2025-01-16T01:54:47,Chennai
T417,U35,D67,M77,1740,0,2025-01-15T13:10:08,Delhi
T418,U118,D61,M9,2296,0,2025-01-02T10:14:17,Hyderabad
T419,U1,D12,M52,4083,0,2025-01-24T18:26:47,Hyderabad
T420,U123,D97,M10,621,0,2025-01-15T08:32:31,Chennai
T421,U167,D17,M54,4140,0,2025-01-23T16:30:08,Delhi
T422,U58,D77,M88,3797,0,2025-01-01T19:28:39,Mumbai
T423,U157,D83,M84,3343,0,2025-01-18T14:06:43,Hyderabad
T424,U112,D20,M98,1667,0,2025-01-11T05:57:01,Mumbai
T425,U38,D11,M46,2296,0,2025-01-03T01:57:10,Delhi
T426,U148,D7,M45,746,0,2025-01-18T21:47:41,Chennai
T427,U85,D21,M88,2681,0,2025-01-08T07:42:23,Hyderabad
T428,U12,D81,M1,4408,0,2025-01-11T04:33:32,Chennai
T429,U26,D49,M94,1586,0,2025-01-04T16:17:55,Chennai
T430,U87,D43,M76,2425,0,2025-01-15T04:35:34,Chennai
T431,U188,D96,M55,614,0,2025-01-19T12:25:08,Chennai
T432,U18,D22,M28,1404,0,2025-01-23T23:08:37,Hyderabad
T433,U110,D7,M57,3827,0,2025-01-11T06:40:36,Hyderabad
T434,U107,D4,M2,548,0,2025-01-30T02:03:44,Hyderabad
T435,U63,D97,M88,3181,0,2025-01-28T02:33:11,Delhi
T436,U65,D40,M12,2647,0,2025-01-27T02:02:02,Hyderabad
T437,U89,D57,M53,3183,0,2025-01-18T05:44:53,Delhi
T438,U13,D33,M52,2734,0,2025-01-15T09:18:05,Hyderabad
T439,U69,D55,M82,1224,0,2025-01-23T09:31:30,Mumbai
T440,U110,D3,M19,2029,0,2025-01-08T05:32:51,Hyderabad
T441,U153,D36,M84,2123,0,2025-01-21T11:48:05,Chennai
T442,U37,D45,M3,4383,0,2025-01-15T08:17:24,Delhi
T443,U16,D70,M3,3392,0,2025-01-11T19:08:03,Mumbai
T444,U79,D57,M54,3047,0,2025-01-20T21:47:03,Hyderabad
T445,U161,D29,M81,3359,0,2025-01-14T09:34:15,Hyderabad
T446,U62,D82,M21,763,0,2025-01-11T09:06:56,Delhi
T447,U116,D30,M99,2166,0,2025-01-27T01:00:41,Hyderabad
T448,U93,D54,M54,2628,0,2025-01-21T15:58:36,Mumbai
T449,U115,D91,M46,1119,0,2025-01-17T07:37:34,Mumbai
T450,U197,D3,M19,2110,0,2025-01-18T09:06:24,Chennai
T451,U74,D8,M89,3571,0,2025-01-08T10:05:47,Delhi
T452,U60,D9,M49,3796,0,2025-01-06T23:29:55,Mumbai
T453,U197,D80,M50,4086,0,2025-01-27T22:08:53,Mumbai
T454,U45,D25,M68,2103,0,2025-01-10T09:25:54,Delhi
T455,U191,D4,M99,1725,0,2025-01-09T21:38:17,Hyderabad
T456,U38,D34,M0,2939,0,2025-01-02T20:33:01,Delhi
T457,U69,D40,M53,785,0,2025-01-10T14:34:11,Hyderabad
T458,U187,D56,M30,1719,0,2025-01-25T08:38:03,Hyderabad
T459,U35,D84,M29,1531,0,2025-01-19T22:14:48,Hyderabad
T460,U134,D34,M54,3391,0,2025-01-08T16:41:57,Mumbai
T461,U137,D79,M15,3353,0,2025-01-26T23:40:39,Chennai
T462,U69,D43,M72,1819,0,2025-01-26T21:40:57,Chennai
T463,U81,D56,M20,789,0,2025-01-08T14:46:43,Delhi
T464,U6,D69,M14,771,0,2025-01-19T13:25:46,Hyderabad
T465,U147,D87,M14,1043,0,2025-01-24T07:33:30,Chennai
T466,U153,D13,M56,4360,0,2025-01-25T20:35:53,Mumbai
T467,U81,D68,M2,3770,0,2025-01-03T21:58:44,Mumbai
T468,U146,D88,M84,4579,0,2025-01-19T12:23:12,Hyderabad
T469,U168,D32,M49,4824,0,2025-01-20T19:08:44,Hyderabad
T470,U70,D85,M32,4788,0,2025-01-02T01:16:46,Hyderabad
T471,U60,D97,M27,2190,0,2025-01-26T09:43:24,Delhi
T472,U16,D97,M69,1617,0,2025-01-01T12:33:52,Mumbai
T473,U64,D73,M84,3688,0,2025-01-12T21:10:57,Mumbai
T474,U111,D56,M65,197,0,2025-01-07T05:37:25,Hyderabad
T475,U124,D38,M85,4783,0,2025-01-11T00:11:30,Hyderabad
T476,U137,D98,M63,2390,0,2025-01-26T02:02:34,Chennai
T477,U191,D31,M6,2424,0,2025-01-10T05:27:12,Hyderabad
T478,U67,D85,M14,2891,0,2025-01-07T19:22:38,Delhi
T479,U115,D91,M13,3148,0,2025-01-23T08:29:02,Hyderabad
T480,U112,D62,M65,4070,0,2025-01-27T06:03:05,Hyderabad
T481,U96,D41,M98,4969,0,2025-01-11T03:46:51,Chennai
T482,U22,D88,M49,4502,0,2025-01-27T08:26:27,Chennai
T483,U73,D7,M23,2655,0,2025-01-10T22:26:19,Hyderabad
T484,U84,D71,M54,4754,0,2025-01-23T02:49:07,Chennai
T485,U103,D81,M41,4663,0,2025-01-03T12:50:55,Mumbai
T486,U129,D6,M79,3024,0,2025-01-15T13:05:15,Chennai
T487,U106,D39,M32,2367,0,2025-01-27T17:01:37,Delhi
T488,U7,D31,M47,3790,0,2025-01-09T23:19:18,Delhi
T489,U109,D18,M31,2796,0,2025-01-04T03:55:49,Hyderabad
T490,U45,D15,M0,674,0,2025-01-24T11:44:10,Delhi
T491,U20,D29,M12,1383,0,2025-01-19T01:46:28,Hyderabad
T492,U58,D26,M68,1660,0,2025-01-05T13:32:21,Chennai
T493,U195,D24,M19,3169,0,2025-01-03T18:39:28,Delhi
T494,U115,D49,M5,3090,0,2025-01-30T09:29:44,Hyderabad
T495,U130,D75,M91,1921,0,2025-01-14T23:02:03,Mumbai
T496,U20,D27,M89,289,0,2025-01-10T21:47:27,Delhi
T497,U179,D33,M40,4533,0,2025-01-10T18:51:14,Mumbai
T498,U184,D22,M47,995,0,2025-01-25T15:56:58,Mumbai
T499,U138,D93,M14,1030,0,2025-01-27T10:28:59,Delhi
T500,U124,D15,M33,1189,0,2025-01-15T07:48:35,Chennai
T501,U46,D38,M69,4319,0,2025-01-16T04:07:55,Delhi
T502,U86,D62,M66,541,0,2025-01-07T07:35:35,Delhi
T503,U190,D20,M98,1436,0,2025-01-02T07:19:42,Delhi
T504,U45,D13,M99,559,0,2025-01-06T03:08:36,Delhi
T505,U136,D98,M76,2357,0,2025-01-22T20:40:06,Chennai
T506,U150,D58,M90,1477,0,2025-01-11T02:31:33,Hyderabad
T507,U37,D13,M99,4696,0,2025-01-30T15:50:05,Hyderabad
T508,U146,D29,M77,695,0,2025-01-26T17:40:50,Delhi
T509,U167,D87,M13,4349,0,2025-01-02T14:45:44,Mumbai
T510,U175,D82,M50,3046,0,2025-01-25T21:31:01,Mumbai
T511,U27,D83,M44,3889,0,2025-01-05T19:16:34,Chennai
T512,U123,D18,M46,4593,0,2025-01-30T09:09:28,Hyderabad
T513,U180,D60,M35,2612,0,2025-01-28T21:16:21,Mumbai
T514,U63,D32,M51,1862,0,2025-01-12T04:35:20,Delhi
T515,U77,D93,M40,167,0,2025-01-06T16:30:50,Hyderabad
T516,U104,D85,M40,3298,0,2025-01-16T08:12:49,Chennai
T517,U61,D47,M29,2415,0,2025-01-04T07:21:51,Chennai
T518,U63,D49,M84,760,0,2025-01-10T20:52:26,Delhi
T519,U19,D66,M43,2144,0,2025-01-18T14:29:03,Delhi
T520,U136,D67,M34,1076,0,2025-01-23T05:27:24,Mumbai
T521,U64,D7,M44,442,0,2025-01-04T14:40:23,Chennai
T522,U75,D53,M75,626,0,2025-01-09T17:45:11,Delhi
T523,U149,D20,M50,1673,0,2025-01-02T00:37:48,Hyderabad
T524,U178,D3,M54,1578,0,2025-01-25T03:01:48,Hyderabad
T525,U66,D85,M65,2107,0,2025-01-19T00:19:56,Mumbai
T526,U182,D0,M71,1210,0,2025-01-12T23:23:06,Mumbai
T527,U144,D60,M11,4457,0,2025-01-25T03:01:44,Mumbai
T528,U135,D82,M64,4636,0,2025-01-08T15:15:38,Delhi
T529,U98,D39,M13,1555,0,2025-01-16T15:55:24,Delhi
T530,U140,D60,M48,1425,0,2025-01-03T08:13:36,Delhi
T531,U135,D42,M19,4797,0,2025-01-16T20:21:17,Chennai
T532,U176,D63,M61,2529,0,2025-01-04T01:52:52,Delhi
T533,U87,D36,M48,4748,0,2025-01-27T09:06:16,Delhi
T534,U20,D50,M58,282,0,2025-01-28T16:41:59,Delhi
T535,U140,D63,M10,1617,0,2025-01-19T11:01:58,Chennai
T536,U76,D45,M44,4196,0,2025-01-20T23:15:22,Hyderabad
T537,U75,D71,M71,3104,0,2025-01-19T07:11:14,Delhi
T538,U11,D60,M32,3472,0,2025-01-18T22:23:40,Mumbai
T539,U152,D90,M45,3841,0,2025-01-30T06:09:11,Delhi
T540,U176,D46,M83,4133,0,2025-01-25T03:49:02,Hyderabad
T541,U160,D35,M81,1874,0,2025-01-03T11:26:21,Hyderabad
T542,U112,D96,M75,3549,0,2025-01-11T00:22:43,Chennai
T543,U40,D38,M1,3968,0,2025-01-14T20:58:54,Delhi
T544,U50,D74,M76,1009,0,2025-01-30T10:06:57,Mumbai
T545,U117,D72,M38,870,0,2025-01-10T21:57:06,Hyderabad
T546,U154,D1,M92,486,0,2025-01-10T00:52:21,Hyderabad
T547,U39,D1,M80,4108,0,2025-01-03T14:23:25,Mumbai
T548,U162,D64,M54,2098,0,2025-01-14T05:30:51,Mumbai
T549,U48,D94,M24,1531,0,2025-01-21T03:42:53,Delhi
T550,U27,D20,M53,1230,0,2025-01-01T02:04:21,Mumbai
T551,U98,D44,M72,4120,0,2025-01-29T17:02:27,Mumbai
T552,U187,D97,M31,1574,0,2025-01-22T23:05:01,Chennai
T553,U171,D78,M40,3234,0,2025-01-07T23:34:51,Chennai
T554,U74,D47,M31,2141,0,2025-01-26T05:23:51,Chennai
T555,U117,D99,M32,2043,0,2025-01-25T06:29:12,Chennai
T556,U164,D6,M67,1691,0,2025-01-30T07:02:51,Delhi
T557,U46,D19,M18,3373,0,2025-01-09T15:58:56,Hyderabad
T558,U162,D42,M94,3646,0,2025-01-01T04:48:17,Mumbai
T559,U48,D37,M63,1029,0,2025-01-15T04:52:26,Hyderabad
T560,U183,D75,M64,1154,0,2025-01-06T22:06:43,Hyderabad
T561,U108,D49,M68,1499,0,2025-01-19T06:30:08,Hyderabad
T562,U66,D74,M44,1278,0,2025-01-29T10:47:22,Mumbai
T563,U50,D49,M5,1010,0,2025-01-15T11:42:55,Delhi
T564,U169,D36,M41,223,0,2025-01-10T01:27:57,Delhi
T565,U86,D5,M67,885,0,2025-01-19T13:44:02,Hyderabad
T566,U112,D28,M76,4254,0,2025-01-23T19:53:44,Chennai
T567,U144,D95,M21,4263,0,2025-01-11T19:01:17,Delhi
T568,U48,D12,M33,464,0,2025-01-17T20:54:00,Mumbai
T569,U130,D41,M97,1539,0,2025-01-01T13:54:58,Delhi
T570,U84,D45,M20,399,0,2025-01-15T07:28:50,Chennai
T571,U67,D0,M91,1403,0,2025-01-05T13:19:34,Delhi
T572,U110,D97,M10,3270,0,2025-01-07T12:07:40,Hyderabad
T573,U151,D18,M36,1098,0,2025-01-18T20:24:07,Delhi
T574,U27,D4,M16,2760,0,2025-01-27T00:12:55,Hyderabad
T575,U63,D90,M97,366,0,2025-01-11T11:20:50,Mumbai
T576,U46,D11,M20,3929,0,2025-01-10T02:55:40,Chennai
T577,U4,D80,M55,2060,0,2025-01-25T13:47:18,Mumbai
T578,U11,D69,M16,982,0,2025-01-14T23:55:37,Chennai
T579,U47,D51,M95,4777,0,2025-01-11T07:04:57,Chennai
T580,U101,D74,M32,2554,0,2025-01-17T09:35:53,Chennai
T581,U191,D80,M50,3902,0,2025-01-15T05:52:26,Mumbai
T582,U178,D46,M3,1002,0,2025-01-05T19:04:59,Delhi
T583,U72,D71,M44,2484,0,2025-01-14T21:05:51,Delhi
T584,U95,D71,M18,2590,0,2025-01-29T23:57:20,Delhi
T585,U30,D79,M95,4217,0,2025-01-03T02:32:28,Delhi
T586,U170,D66,M53,3053,0,2025-01-14T17:18:13,Mumbai
T587,U20,D79,M75,3852,0,2025-01-29T05:00:45,Hyderabad
T588,U56,D93,M46,3334,0,2025-01-13T19:33:49,Chennai
T589,U7,D25,M70,641,0,2025-01-23T15:40:33,Chennai
T590,U64,D35,M24,1672,0,2025-01-11T18:26:10,Delhi
T591,U140,D7,M4,2335,0,2025-01-14T12:42:12,Hyderabad
T592,U126,D0,M35,4742,0,2025-01-30T07:12:08,Mumbai
T593,U33,D45,M77,513,0,2025-01-17T01:29:44,Chennai
T594,U74,D98,M71,1009,0,2025-01-29T20:09:09,Hyderabad
T595,U33,D44,M60,2230,0,2025-01-21T23:56:28,Chennai
T596,U167,D16,M33,4645,0,2025-01-06T08:52:17,Mumbai
T597,U183,D30,M33,2442,0,2025-01-27T07:45:16,Chennai
T598,U119,D54,M26,3801,0,2025-01-26T23:50:46,Delhi
T599,U52,D38,M64,536,0,2025-01-13T09:52:38,Delhi
T600,U18,D56,M24,2484,0,2025-01-20T11:55:32,Chennai
T601,U31,D61,M73,1689,0,2025-01-08T16:02:30,Hyderabad
T602,U159,D13,M49,1111,0,2025-01-19T11:54:59,Delhi
T603,U78,D21,M29,2407,0,2025-01-13T07:21:59,Delhi
T604,U118,D30,M77,4549,0,2025-01-04T21:35:07,Chennai
T605,U48,D78,M56,1364,0,2025-01-04T02:46:00,Mumbai
T606,U95,D85,M37,3514,0,2025-01-10T16:36:33,Hyderabad
T607,U7,D40,M5,988,0,2025-01-24T10:17:21,Hyderabad
T608,U138,D64,M18,4332,0,2025-01-12T02:25:31,Chennai
T609,U171,D67,M99,918,0,2025-01-17T18:06:25,Delhi
T610,U176,D69,M55,3592,0,2025-01-26T07:52:50,Delhi
T611,U156,D32,M59,2110,0,2025-01-25T15:33:13,Delhi
T612,U137,D46,M22,3896,0,2025-01-04T07:20:22,Delhi
T613,U12,D32,M23,622,0,2025-01-26T09:54:50,Delhi
T614,U174,D24,M93,4728,0,2025-01-17T06:05:55,Hyderabad
T615,U139,D36,M41,1224,0,2025-01-29T12:38:42,Mumbai
T616,U27,D40,M98,3474,0,2025-01-18T14:55:34,Hyderabad
T617,U104,D70,M12,2357,0,2025-01-27T23:57:01,Delhi
T618,U136,D72,M37,3993,0,2025-01-04T23:26:07,Hyderabad
T619,U99,D86,M44,1872,0,2025-01-13T12:55:49,Mumbai
T620,U7,D6,M35,1039,0,2025-01-11T02:18:48,Delhi
T621,U53,D53,M64,455,0,2025-01-28T12:03:39,Delhi
T622,U12,D56,M48,4313,0,2025-01-15T22:11:07,Mumbai
T623,U52,D43,M46,2200,0,2025-01-12T18:38:01,Mumbai
T624,U12,D36,M23,3941,0,2025-01-03T05:37:49,Mumbai
T625,U99,D13,M9,774,0,2025-01-20T19:32:32,Delhi
T626,U16,D11,M53,4736,0,2025-01-09T04:26:13,Chennai
T627,U89,D64,M83,4314,0,2025-01-24T17:47:39,Hyderabad
T628,U103,D91,M57,3966,0,2025-01-23T21:27:10,Mumbai
T629,U169,D58,M46,2892,0,2025-01-18T04:55:16,Mumbai
T630,U133,D6,M95,1624,0,2025-01-05T21:35:32,Delhi
T631,U6,D56,M11,819,0,2025-01-20T00:13:45,Chennai
T632,U134,D99,M50,4652,0,2025-01-27T08:52:28,Hyderabad
T633,U7,D96,M86,3675,0,2025-01-07T02:51:54,Hyderabad
T634,U58,D3,M66,4096,0,2025-01-04T03:57:32,Delhi
T635,U155,D76,M78,1341,0,2025-01-26T08:18:41,Hyderabad
T636,U118,D4,M55,2755,0,2025-01-17T23:26:00,Hyderabad
T637,U74,D14,M31,377,0,2025-01-27T16:41:21,Delhi
T638,U198,D56,M25,560,0,2025-01-03T01:14:01,Delhi
T639,U67,D94,M27,2094,0,2025-01-11T13:32:23,Chennai
T640,U48,D46,M51,3273,0,2025-01-15T09:49:52,Hyderabad
T641,U187,D56,M46,258,0,2025-01-19T11:34:13,Delhi
T642,U25,D4,M83,2395,0,2025-01-28T04:08:13,Mumbai
T643,U177,D37,M26,3909,0,2025-01-30T23:32:48,Chennai
T644,U196,D5,M37,3745,0,2025-01-20T16:37:01,Mumbai
T645,U77,D73,M45,2032,0,2025-01-06T13:48:45,Chennai
T646,U5,D92,M7,3599,0,2025-01-17T06:49:38,Delhi
T647,U107,D32,M80,3923,0,2025-01-09T15:59:38,Chennai
T648,U49,D10,M94,3663,0,2025-01-09T15:44:12,Mumbai
T649,U15,D67,M98,1375,0,2025-01-25T14:24:40,Hyderabad
T650,U63,D58,M89,2593,0,2025-01-22T01:56:07,Delhi
T651,U138,D88,M17,969,0,2025-01-19T06:25:15,Mumbai
T652,U153,D5,M3,719,0,2025-01-17T14:46:41,Chennai
T653,U97,D16,M42,344,0,2025-01-28T06:49:32,Hyderabad
T654,U7,D12,M7,2625,0,2025-01-13T17:10:57,Hyderabad
T655,U93,D64,M42,4382,0,2025-01-22T08:33:39,Hyderabad
T656,U92,D85,M43,4332,0,2025-01-08T02:03:01,Delhi
T657,U35,D91,M27,4109,0,2025-01-13T09:32:57,Chennai
T658,U169,D65,M54,2603,0,2025-01-29T13:33:30,Hyderabad
T659,U194,D12,M44,4205,0,2025-01-21T21:51:24,Hyderabad
T660,U154,D33,M0,3843,0,2025-01-25T04:40:21,Delhi
T661,U70,D66,M83,2551,0,2025-01-14T05:02:20,Delhi
T662,U162,D98,M90,4029,0,2025-01-20T10:56:29,Mumbai
T663,U172,D92,M83,792,0,2025-01-22T20:35:29,Chennai
T664,U67,D64,M0,253,0,2025-01-29T01:52:17,Delhi
T665,U86,D9,M58,3886,0,2025-01-12T23:44:51,Delhi
T666,U121,D64,M16,2501,0,2025-01-09T21:17:56,Hyderabad
T667,U168,D92,M67,4904,0,2025-01-13T12:51:56,Hyderabad
T668,U55,D50,M20,2735,0,2025-01-05T12:16:10,Mumbai
T669,U108,D59,M70,2138,0,2025-01-14T09:32:02,Chennai
T670,U39,D4,M20,4657,0,2025-01-08T06:41:29,Hyderabad
T671,U142,D92,M7,1491,0,2025-01-11T17:09:39,Chennai
T672,U102,D45,M27,3665,0,2025-01-03T14:36:31,Delhi
T673,U67,D14,M98,2568,0,2025-01-05T19:02:50,Delhi
T674,U110,D23,M26,4235,0,2025-01-12T13:14:42,Chennai
T675,U163,D97,M92,3707,0,2025-01-08T22:37:48,Hyderabad
T676,U3,D66,M33,2580,0,2025-01-18T14:06:33,Chennai
T677,U115,D22,M68,353,0,2025-01-24T22:20:36,Delhi
T678,U187,D53,M69,1480,0,2025-01-01T13:52:56,Delhi
T679,U167,D6,M37,3256,0,2025-01-21T23:21:45,Delhi
T680,U85,D46,M67,4159,0,2025-01-25T17:15:30,Hyderabad
T681,U163,D40,M68,3514,0,2025-01-14T21:21:54,Mumbai
T682,U29,D61,M24,1235,0,2025-01-10T18:28:01,Chennai
T683,U125,D46,M99,3722,0,2025-01-18T17:17:44,Hyderabad
T684,U21,D84,M53,2808,0,2025-01-18T00:01:59,Hyderabad
T685,U30,D41,M73,4638,0,2025-01-17T10:40:58,Mumbai
T686,U8,D80,M10,3651,0,2025-01-18T19:26:54,Mumbai
T687,U16,D67,M47,252,0,2025-01-21T23:40:05,Chennai
T688,U100,D64,M62,1852,0,2025-01-11T17:57:40,Chennai
T689,U80,D87,M65,4299,0,2025-01-07T23:11:31,Chennai
T690,U166,D69,M0,1106,0,2025-01-23T20:09:03,Chennai
T691,U166,D56,M80,3589,0,2025-01-07T05:26:17,Chennai
T692,U72,D12,M69,4457,0,2025-01-07T20:01:44,Hyderabad
T693,U2,D80,M62,660,0,2025-01-01T11:44:51,Hyderabad
T694,U174,D54,M63,4260,0,2025-01-08T19:07:27,Delhi
T695,U14,D99,M31,1251,0,2025-01-04T21:42:49,Hyderabad
T696,U112,D82,M42,2007,0,2025-01-29T03:14:25,Chennai
T697,U32,D13,M33,4896,0,2025-01-29T13:44:25,Chennai
T698,U58,D28,M82,1092,0,2025-01-30T17:55:15,Delhi
T699,U26,D79,M5,1099,0,2025-01-12T23:07:48,Delhi
T700,U63,D61,M98,758,0,2025-01-29T14:59:59,Hyderabad
T701,U122,D42,M73,3831,0,2025-01-09T04:42:55,Chennai
T702,U171,D22,M1,3193,0,2025-01-11T19:32:19,Chennai
T703,U71,D6,M77,474,0,2025-01-27T18:55:52,Chennai
T704,U15,D82,M50,4695,0,2025-01-05T16:31:45,Hyderabad
T705,U112,D11,M52,2478,0,2025-01-04T21:02:51,Delhi
T706,U139,D16,M5,3268,0,2025-01-21T20:24:58,Delhi
T707,U155,D77,M68,987,0,2025-01-14T18:40:56,Chennai
T708,U61,D49,M18,4921,0,2025-01-20T04:31:28,Delhi
T709,U46,D38,M67,3865,0,2025-01-17T01:41:49,Chennai
T710,U13,D86,M18,227,0,2025-01-23T04:21:34,Mumbai
T711,U147,D28,M23,2861,0,2025-01-26T16:31:24,Delhi
T712,U61,D28,M73,2469,0,2025-01-06T22:51:05,Mumbai
T713,U155,D61,M40,2088,0,2025-01-02T02:32:36,Mumbai
T714,U168,D48,M90,3375,0,2025-01-23T12:17:29,Chennai
T715,U9,D97,M88,307,0,2025-01-01T16:36:18,Mumbai
T716,U23,D73,M37,4217,0,2025-01-18T12:18:03,Mumbai
T717,U182,D38,M90,4864,0,2025-01-07T01:02:34,Chennai
T718,U19,D90,M40,2295,0,2025-01-13T11:52:05,Hyderabad
T719,U83,D98,M65,2949,0,2025-01-01T17:10:42,Mumbai
T720,U133,D78,M26,3949,0,2025-01-09T12:44:50,Delhi
T721,U95,D47,M69,4940,0,2025-01-29T14:12:48,Chennai
T722,U58,D1,M28,1188,0,2025-01-30T06:02:11,Chennai
T723,U9,D52,M78,4857,0,2025-01-22T17:25:45,Chennai
T724,U148,D21,M99,709,0,2025-01-10T00:19:59,Mumbai
T725,U27,D64,M44,1191,0,2025-01-22T02:19:04,Chennai
T726,U136,D35,M82,2020,0,2025-01-09T13:01:36,Mumbai
T727,U72,D45,M31,275,0,2025-01-30T17:13:07,Mumbai
T728,U73,D26,M53,4885,0,2025-01-17T10:25:20,Chennai
T729,U84,D24,M27,4562,0,2025-01-21T07:27:47,Chennai
T730,U72,D26,M25,3062,0,2025-01-02T13:04:58,Hyderabad
T731,U42,D40,M41,4117,0,2025-01-01T12:26:56,Hyderabad
T732,U38,D22,M95,2884,0,2025-01-29T09:25:59,Delhi
T733,U68,D42,M47,4997,0,2025-01-10T08:31:41,Hyderabad
T734,U60,D49,M66,4001,0,2025-01-19T07:48:26,Mumbai
T735,U74,D15,M81,1729,0,2025-01-21T16:24:00,Hyderabad
T736,U137,D81,M37,2786,0,2025-01-02T08:16:54,Chennai
T737,U186,D62,M76,3857,0,2025-01-17T17:57:55,Chennai
T738,U101,D64,M90,3921,0,2025-01-29T11:13:13,Hyderabad
T739,U72,D5,M88,394,0,2025-01-05T22:31:14,Delhi
T740,U96,D53,M36,4844,0,2025-01-15T03:50:51,Mumbai
T741,U186,D84,M1,544,0,2025-01-14T19:15:03,Mumbai
T742,U122,D59,M39,2567,0,2025-01-17T17:44:10,Mumbai
T743,U17,D97,M62,2659,0,2025-01-27T08:03:39,Chennai
T744,U184,D76,M3,4451,0,2025-01-11T13:38:01,Chennai
T745,U106,D53,M87,3378,0,2025-01-26T10:51:40,Delhi
T746,U165,D0,M37,1024,0,2025-01-04T10:46:26,Delhi
T747,U91,D20,M70,2768,0,2025-01-20T08:46:40,Chennai
T748,U82,D34,M67,4264,0,2025-01-29T00:52:35,Delhi
T749,U139,D59,M26,2459,0,2025-01-12T18:13:23,Mumbai
T750,U152,D20,M60,3490,0,2025-01-20T18:19:02,Mumbai
T751,U87,D24,M54,2691,0,2025-01-22T09:43:15,Chennai
T752,U35,D48,M57,2954,0,2025-01-12T04:20:20,Hyderabad
T753,U112,D84,M60,236,0,2025-01-18T01:03:28,Mumbai
T754,U38,D21,M40,2777,0,2025-01-11T01:55:46,Delhi
T755,U86,D80,M75,3042,0,2025-01-10T02:17:13,Mumbai
T756,U28,D36,M86,2800,0,2025-01-03T05:02:00,Hyderabad
T757,U115,D22,M44,3418,0,2025-01-30T08:09:17,Hyderabad
T758,U17,D93,M21,4953,0,2025-01-19T09:03:39,Delhi
T759,U125,D31,M41,598,0,2025-01-26T00:34:37,Mumbai
T760,U137,D35,M33,1836,0,2025-01-20T23:10:49,Mumbai
T761,U10,D77,M38,2394,0,2025-01-17T10:40:27,Chennai
T762,U126,D18,M14,3553,0,2025-01-21T06:36:37,Hyderabad
T763,U106,D8,M46,3460,0,2025-01-05T10:49:43,Mumbai
T764,U18,D66,M73,548,0,2025-01-19T14:59:44,Delhi
T765,U97,D12,M0,3077,0,2025-01-06T14:31:13,Delhi
T766,U47,D48,M63,3488,0,2025-01-14T19:04:15,Delhi
T767,U87,D25,M16,4266,0,2025-01-14T02:46:23,Delhi
T768,U25,D48,M66,916,0,2025-01-13T19:34:28,Chennai
T769,U192,D61,M16,350,0,2025-01-17T05:20:52,Delhi
T770,U28,D31,M25,1267,0,2025-01-07T12:47:10,Delhi
T771,U119,D55,M64,604,0,2025-01-01T11:40:56,Mumbai
T772,U168,D50,M70,817,0,2025-01-28T11:26:07,Delhi
T773,U193,D40,M44,4334,0,2025-01-15T05:30:58,Delhi
T774,U29,D56,M17,2582,0,2025-01-28T19:34:05,Hyderabad
T775,U193,D95,M7,2681,0,2025-01-18T06:52:31,Mumbai
T776,U184,D35,M78,831,0,2025-01-05T02:37:34,Hyderabad
T777,U172,D81,M65,2704,0,2025-01-14T00:37:04,Mumbai
T778,U191,D92,M92,2470,0,2025-01-06T03:01:39,Chennai
T779,U39,D58,M54,2721,0,2025-01-24T00:20:15,Hyderabad
T780,U59,D74,M94,2766,0,2025-01-19T11:01:14,Hyderabad
T781,U157,D1,M61,1379,0,2025-01-28T09:35:22,Delhi
T782,U91,D30,M97,3675,0,2025-01-10T15:47:20,Chennai
